worker1,18,1575157749192,1575157749192,1575157749210,procesado-images-0.png
worker2,28,1575157749231,1575157749231,1575157749259,procesado-images-1.png
worker1,26,1575157749270,1575157749270,1575157749296,procesado-images-2.png
worker2,22,1575157749307,1575157749307,1575157749329,procesado-images-3.png
worker1,29,1575157749348,1575157749348,1575157749377,procesado-images-4.png
worker2,48,1575157749387,1575157749387,1575157749435,procesado-images-5.png
worker1,24,1575157749423,1575157749423,1575157749447,procesado-images-6.png
worker2,19,1575157749464,1575157749464,1575157749483,procesado-images-7.png
worker1,30,1575157749500,1575157749500,1575157749530,procesado-images-8.png
worker2,18,1575157749537,1575157749537,1575157749555,procesado-images-9.png
worker1,25,1575157749589,1575157749589,1575157749614,procesado-images-10.png
worker2,12,1575157749627,1575157749627,1575157749639,procesado-images-11.png
worker1,18,1575157749663,1575157749663,1575157749681,procesado-images-12.png
worker2,17,1575157749700,1575157749700,1575157749717,procesado-images-13.png
worker1,16,1575157749736,1575157749736,1575157749752,procesado-images-14.png
worker2,40,1575157749779,1575157749779,1575157749819,procesado-images-15.png
worker1,19,1575157749824,1575157749824,1575157749843,procesado-images-16.png
worker2,15,1575157749864,1575157749864,1575157749879,procesado-images-17.png
worker1,40,1575157749901,1575157749901,1575157749941,procesado-images-18.png
worker2,24,1575157749944,1575157749944,1575157749968,procesado-images-19.png
worker1,38,1575157749984,1575157749984,1575157750022,procesado-images-20.png
worker2,37,1575157750027,1575157750027,1575157750064,procesado-images-21.png
worker1,28,1575157750066,1575157750066,1575157750094,procesado-images-22.png
worker2,42,1575157750106,1575157750106,1575157750148,procesado-images-23.png
worker1,25,1575157750142,1575157750142,1575157750167,procesado-images-24.png
worker2,22,1575157750181,1575157750181,1575157750203,procesado-images-25.png
worker1,33,1575157750218,1575157750218,1575157750251,procesado-images-26.png
worker2,30,1575157750257,1575157750257,1575157750287,procesado-images-27.png
worker1,23,1575157750301,1575157750301,1575157750324,procesado-images-28.png
worker1,20,1575157750383,1575157750383,1575157750403,procesado-images-30.png
worker2,102,1575157750347,1575157750347,1575157750449,procesado-images-29.png
worker1,25,1575157750429,1575157750429,1575157750454,procesado-images-31.png
worker2,14,1575157750506,1575157750506,1575157750520,procesado-images-33.png
worker2,16,1575157750545,1575157750545,1575157750561,procesado-images-34.png
worker1,93,1575157750469,1575157750469,1575157750562,procesado-images-32.png
worker1,13,1575157750621,1575157750621,1575157750634,procesado-images-36.png
worker2,68,1575157750586,1575157750586,1575157750654,procesado-images-35.png
worker2,54,1575157750663,1575157750663,1575157750717,procesado-images-37.png
worker2,9,1575157750745,1575157750745,1575157750754,procesado-images-39.png
worker1,62,1575157750705,1575157750705,1575157750767,procesado-images-38.png
worker1,36,1575157750784,1575157750784,1575157750820,procesado-images-40.png
worker2,16,1575157750824,1575157750824,1575157750840,procesado-images-41.png
worker1,16,1575157750861,1575157750861,1575157750877,procesado-images-42.png
worker2,21,1575157750900,1575157750900,1575157750921,procesado-images-43.png
worker1,42,1575157750939,1575157750939,1575157750981,procesado-images-44.png
worker2,6,1575157750975,1575157750975,1575157750981,procesado-images-45.png
worker1,29,1575157751012,1575157751012,1575157751041,procesado-images-46.png
worker1,52,1575157751091,1575157751091,1575157751143,procesado-images-48.png
worker2,91,1575157751052,1575157751052,1575157751143,procesado-images-47.png
worker2,23,1575157751148,1575157751148,1575157751171,procesado-images-49.png
worker2,16,1575157751178,1575157751178,1575157751194,procesado-images-50.png
worker1,10,1575157751215,1575157751215,1575157751225,procesado-images-51.png
worker2,3,1575157751249,1575157751249,1575157751252,procesado-images-52.png
worker1,12,1575157751283,1575157751283,1575157751295,procesado-images-53.png
worker2,14,1575157751320,1575157751320,1575157751334,procesado-images-54.png
worker1,20,1575157751357,1575157751357,1575157751377,procesado-images-55.png
worker2,19,1575157751396,1575157751396,1575157751415,procesado-images-56.png
worker1,10,1575157751433,1575157751433,1575157751443,procesado-images-57.png
worker2,29,1575157751470,1575157751470,1575157751499,procesado-images-58.png
worker1,30,1575157751513,1575157751513,1575157751543,procesado-images-59.png
worker2,18,1575157751549,1575157751549,1575157751567,procesado-images-60.png
worker1,16,1575157751586,1575157751586,1575157751602,procesado-images-61.png
worker2,6,1575157751622,1575157751622,1575157751628,procesado-images-62.png
worker1,3,1575157751656,1575157751656,1575157751659,procesado-images-63.png
worker2,23,1575157751703,1575157751703,1575157751726,procesado-images-64.png
worker1,4,1575157751742,1575157751742,1575157751746,procesado-images-65.png
worker2,12,1575157751779,1575157751779,1575157751791,procesado-images-66.png
worker1,7,1575157751813,1575157751813,1575157751820,procesado-images-67.png
worker2,9,1575157751848,1575157751848,1575157751857,procesado-images-68.png
worker1,9,1575157751886,1575157751886,1575157751895,procesado-images-69.png
worker2,7,1575157751921,1575157751921,1575157751928,procesado-images-70.png
worker2,22,1575157751994,1575157751994,1575157752016,procesado-images-72.png
worker1,71,1575157751956,1575157751956,1575157752027,procesado-images-71.png
worker1,19,1575157752035,1575157752035,1575157752054,procesado-images-73.png
worker2,16,1575157752080,1575157752080,1575157752096,procesado-images-74.png
worker1,21,1575157752116,1575157752116,1575157752137,procesado-images-75.png
worker2,10,1575157752154,1575157752154,1575157752164,procesado-images-76.png
worker2,11,1575157752233,1575157752233,1575157752244,procesado-images-78.png
worker1,53,1575157752192,1575157752192,1575157752245,procesado-images-77.png
worker1,17,1575157752270,1575157752270,1575157752287,procesado-images-79.png
worker2,25,1575157752316,1575157752316,1575157752341,procesado-images-80.png
worker1,5,1575157752352,1575157752352,1575157752357,procesado-images-81.png
worker2,14,1575157752387,1575157752387,1575157752401,procesado-images-82.png
worker1,15,1575157752430,1575157752430,1575157752445,procesado-images-83.png
worker2,20,1575157752475,1575157752475,1575157752495,procesado-images-84.png
worker1,22,1575157752517,1575157752517,1575157752539,procesado-images-85.png
worker2,14,1575157752557,1575157752557,1575157752571,procesado-images-86.png
worker1,15,1575157752592,1575157752592,1575157752607,procesado-images-87.png
worker2,30,1575157752637,1575157752637,1575157752667,procesado-images-88.png
worker1,17,1575157752676,1575157752676,1575157752693,procesado-images-89.png
worker2,10,1575157752714,1575157752714,1575157752724,procesado-images-90.png
worker1,13,1575157752748,1575157752748,1575157752761,procesado-images-91.png
worker2,7,1575157752783,1575157752783,1575157752790,procesado-images-92.png
worker1,21,1575157752816,1575157752816,1575157752837,procesado-images-93.png
worker2,9,1575157752853,1575157752853,1575157752862,procesado-images-94.png
worker1,24,1575157752887,1575157752887,1575157752911,procesado-images-95.png
worker2,21,1575157752925,1575157752925,1575157752946,procesado-images-96.png
worker1,20,1575157752967,1575157752967,1575157752987,procesado-images-97.png
