worker1,18,1575158977313,1575158977313,1575158977331,procesado-images-0.png
worker1,27,1575158977390,1575158977390,1575158977417,procesado-images-2.png
worker1,26,1575158977427,1575158977427,1575158977453,procesado-images-3.png
worker1,31,1575158977469,1575158977469,1575158977500,procesado-images-4.png
worker2,46,1575158977471,1575158977471,1575158977517,procesado-images-1.png
worker1,55,1575158977513,1575158977513,1575158977568,procesado-images-5.png
worker2,31,1575158977555,1575158977555,1575158977586,procesado-images-6.png
worker2,20,1575158977597,1575158977597,1575158977617,procesado-images-7.png
worker1,34,1575158977632,1575158977632,1575158977666,procesado-images-8.png
worker2,22,1575158977668,1575158977668,1575158977690,procesado-images-9.png
worker1,22,1575158977710,1575158977710,1575158977732,procesado-images-10.png
worker2,13,1575158977747,1575158977747,1575158977760,procesado-images-11.png
worker1,23,1575158977780,1575158977780,1575158977803,procesado-images-12.png
worker2,22,1575158977821,1575158977821,1575158977843,procesado-images-13.png
worker1,16,1575158977855,1575158977855,1575158977871,procesado-images-14.png
worker2,37,1575158977893,1575158977893,1575158977930,procesado-images-15.png
worker1,18,1575158977933,1575158977933,1575158977951,procesado-images-16.png
worker2,15,1575158977973,1575158977973,1575158977988,procesado-images-17.png
worker1,45,1575158978010,1575158978010,1575158978055,procesado-images-18.png
worker2,27,1575158978052,1575158978052,1575158978079,procesado-images-19.png
worker1,36,1575158978096,1575158978096,1575158978132,procesado-images-20.png
worker2,44,1575158978139,1575158978139,1575158978183,procesado-images-21.png
worker1,28,1575158978178,1575158978178,1575158978206,procesado-images-22.png
worker2,42,1575158978217,1575158978217,1575158978259,procesado-images-23.png
worker1,21,1575158978250,1575158978250,1575158978271,procesado-images-24.png
worker2,27,1575158978291,1575158978291,1575158978318,procesado-images-25.png
worker1,41,1575158978329,1575158978329,1575158978370,procesado-images-26.png
worker2,29,1575158978367,1575158978367,1575158978396,procesado-images-27.png
worker1,24,1575158978404,1575158978404,1575158978428,procesado-images-28.png
worker1,25,1575158978490,1575158978490,1575158978515,procesado-images-30.png
worker2,105,1575158978450,1575158978450,1575158978555,procesado-images-29.png
worker1,28,1575158978530,1575158978530,1575158978558,procesado-images-31.png
worker2,17,1575158978609,1575158978609,1575158978626,procesado-images-33.png
worker1,97,1575158978574,1575158978574,1575158978671,procesado-images-32.png
worker2,23,1575158978652,1575158978652,1575158978675,procesado-images-34.png
worker1,17,1575158978728,1575158978728,1575158978745,procesado-images-36.png
worker2,78,1575158978690,1575158978690,1575158978768,procesado-images-35.png
worker2,54,1575158978776,1575158978776,1575158978830,procesado-images-37.png
worker2,9,1575158978850,1575158978850,1575158978859,procesado-images-39.png
worker1,66,1575158978813,1575158978813,1575158978879,procesado-images-38.png
worker1,37,1575158978896,1575158978896,1575158978933,procesado-images-40.png
worker2,21,1575158978933,1575158978933,1575158978954,procesado-images-41.png
worker1,16,1575158978967,1575158978967,1575158978983,procesado-images-42.png
worker2,24,1575158979008,1575158979008,1575158979032,procesado-images-43.png
worker1,49,1575158979046,1575158979046,1575158979095,procesado-images-44.png
worker2,8,1575158979087,1575158979087,1575158979095,procesado-images-45.png
worker1,28,1575158979128,1575158979128,1575158979156,procesado-images-46.png
worker1,89,1575158979172,1575158979172,1575158979261,procesado-images-47.png
worker1,46,1575158979264,1575158979264,1575158979310,procesado-images-48.png
worker1,23,1575158979313,1575158979313,1575158979336,procesado-images-49.png
worker1,24,1575158979344,1575158979344,1575158979368,procesado-images-50.png
worker1,12,1575158979379,1575158979379,1575158979391,procesado-images-51.png
worker1,4,1575158979423,1575158979423,1575158979427,procesado-images-52.png
worker1,12,1575158979466,1575158979466,1575158979478,procesado-images-53.png
worker1,15,1575158979500,1575158979500,1575158979515,procesado-images-54.png
worker1,20,1575158979535,1575158979535,1575158979555,procesado-images-55.png
worker1,43,1575158979577,1575158979577,1575158979620,procesado-images-56.png
worker1,17,1575158979634,1575158979634,1575158979651,procesado-images-57.png
worker1,29,1575158979685,1575158979685,1575158979714,procesado-images-58.png
worker1,32,1575158979723,1575158979723,1575158979755,procesado-images-59.png
worker1,18,1575158979766,1575158979766,1575158979784,procesado-images-60.png
worker1,17,1575158979801,1575158979801,1575158979818,procesado-images-61.png
worker1,6,1575158979835,1575158979835,1575158979841,procesado-images-62.png
worker1,2,1575158979868,1575158979868,1575158979870,procesado-images-63.png
worker1,14,1575158979901,1575158979901,1575158979915,procesado-images-64.png
worker1,3,1575158979934,1575158979934,1575158979937,procesado-images-65.png
worker1,13,1575158979967,1575158979967,1575158979980,procesado-images-66.png
worker1,7,1575158980002,1575158980002,1575158980009,procesado-images-67.png
worker1,8,1575158980036,1575158980036,1575158980044,procesado-images-68.png
worker1,10,1575158980069,1575158980069,1575158980079,procesado-images-69.png
worker1,6,1575158980107,1575158980107,1575158980113,procesado-images-70.png
worker1,68,1575158980141,1575158980141,1575158980209,procesado-images-71.png
worker1,20,1575158980213,1575158980213,1575158980233,procesado-images-72.png
worker1,22,1575158980236,1575158980236,1575158980258,procesado-images-73.png
worker1,16,1575158980261,1575158980261,1575158980277,procesado-images-74.png
worker1,21,1575158980288,1575158980288,1575158980309,procesado-images-75.png
worker1,10,1575158980326,1575158980326,1575158980336,procesado-images-76.png
worker1,50,1575158980362,1575158980362,1575158980412,procesado-images-77.png
worker1,12,1575158980414,1575158980414,1575158980426,procesado-images-78.png
worker1,20,1575158980431,1575158980431,1575158980451,procesado-images-79.png
worker1,17,1575158980470,1575158980470,1575158980487,procesado-images-80.png
worker1,8,1575158980507,1575158980507,1575158980515,procesado-images-81.png
worker1,18,1575158980549,1575158980549,1575158980567,procesado-images-82.png
worker1,7,1575158980594,1575158980594,1575158980601,procesado-images-83.png
worker1,19,1575158980628,1575158980628,1575158980647,procesado-images-84.png
worker1,18,1575158980665,1575158980665,1575158980683,procesado-images-85.png
worker1,13,1575158980700,1575158980700,1575158980713,procesado-images-86.png
worker1,13,1575158980735,1575158980735,1575158980748,procesado-images-87.png
worker1,23,1575158980770,1575158980770,1575158980793,procesado-images-88.png
worker1,18,1575158980806,1575158980806,1575158980824,procesado-images-89.png
worker1,13,1575158980858,1575158980858,1575158980871,procesado-images-90.png
worker1,12,1575158980894,1575158980894,1575158980906,procesado-images-91.png
worker1,9,1575158980928,1575158980928,1575158980937,procesado-images-92.png
worker1,22,1575158980965,1575158980965,1575158980987,procesado-images-93.png
worker1,10,1575158981002,1575158981002,1575158981012,procesado-images-94.png
worker1,52,1575158981042,1575158981042,1575158981094,procesado-images-95.png
worker1,29,1575158981102,1575158981102,1575158981131,procesado-images-96.png
worker1,20,1575158981143,1575158981143,1575158981163,procesado-images-97.png
