worker1,22,1575159560637,1575159560637,1575159560659,procesado-images-0.png
worker1,31,1575159560680,1575159560680,1575159560711,procesado-images-1.png
worker1,26,1575159560721,1575159560721,1575159560747,procesado-images-2.png
worker1,23,1575159560755,1575159560755,1575159560778,procesado-images-3.png
worker1,32,1575159560796,1575159560796,1575159560828,procesado-images-4.png
worker1,47,1575159560834,1575159560834,1575159560881,procesado-images-5.png
worker1,31,1575159560884,1575159560884,1575159560915,procesado-images-6.png
worker1,20,1575159560919,1575159560919,1575159560939,procesado-images-7.png
worker1,30,1575159560952,1575159560952,1575159560982,procesado-images-8.png
worker1,19,1575159560988,1575159560988,1575159561007,procesado-images-9.png
worker1,24,1575159561027,1575159561027,1575159561051,procesado-images-10.png
worker1,11,1575159561071,1575159561071,1575159561082,procesado-images-11.png
worker1,22,1575159561106,1575159561106,1575159561128,procesado-images-12.png
worker1,16,1575159561145,1575159561145,1575159561161,procesado-images-13.png
worker1,16,1575159561183,1575159561183,1575159561199,procesado-images-14.png
worker1,29,1575159561219,1575159561219,1575159561248,procesado-images-15.png
worker1,18,1575159561258,1575159561258,1575159561276,procesado-images-16.png
worker1,17,1575159561291,1575159561291,1575159561308,procesado-images-17.png
worker1,42,1575159561330,1575159561330,1575159561372,procesado-images-18.png
worker1,24,1575159561374,1575159561374,1575159561398,procesado-images-19.png
worker1,35,1575159561407,1575159561407,1575159561442,procesado-images-20.png
worker1,37,1575159561447,1575159561447,1575159561484,procesado-images-21.png
worker1,24,1575159561493,1575159561493,1575159561517,procesado-images-22.png
worker1,39,1575159561532,1575159561532,1575159561571,procesado-images-23.png
worker1,21,1575159561573,1575159561573,1575159561594,procesado-images-24.png
worker1,23,1575159561609,1575159561609,1575159561632,procesado-images-25.png
worker1,36,1575159561649,1575159561649,1575159561685,procesado-images-26.png
worker1,30,1575159561691,1575159561691,1575159561721,procesado-images-27.png
worker1,23,1575159561729,1575159561729,1575159561752,procesado-images-28.png
worker1,107,1575159561771,1575159561771,1575159561878,procesado-images-29.png
worker1,30,1575159561880,1575159561880,1575159561910,procesado-images-30.png
worker1,33,1575159561926,1575159561926,1575159561959,procesado-images-31.png
worker1,94,1575159561963,1575159561963,1575159562057,procesado-images-32.png
worker1,12,1575159562060,1575159562060,1575159562072,procesado-images-33.png
worker1,15,1575159562077,1575159562077,1575159562092,procesado-images-34.png
worker1,69,1575159562095,1575159562095,1575159562164,procesado-images-35.png
worker1,15,1575159562168,1575159562168,1575159562183,procesado-images-36.png
worker1,54,1575159562188,1575159562188,1575159562242,procesado-images-37.png
worker1,65,1575159562244,1575159562244,1575159562309,procesado-images-38.png
worker1,8,1575159562312,1575159562312,1575159562320,procesado-images-39.png
worker1,37,1575159562323,1575159562323,1575159562360,procesado-images-40.png
worker1,18,1575159562363,1575159562363,1575159562381,procesado-images-41.png
worker1,22,1575159562386,1575159562386,1575159562408,procesado-images-42.png
worker1,22,1575159562412,1575159562412,1575159562434,procesado-images-43.png
worker1,41,1575159562438,1575159562438,1575159562479,procesado-images-44.png
worker1,6,1575159562482,1575159562482,1575159562488,procesado-images-45.png
worker1,27,1575159562496,1575159562496,1575159562523,procesado-images-46.png
worker1,81,1575159562535,1575159562535,1575159562616,procesado-images-47.png
worker1,47,1575159562619,1575159562619,1575159562666,procesado-images-48.png
worker1,27,1575159562670,1575159562670,1575159562697,procesado-images-49.png
worker1,16,1575159562700,1575159562700,1575159562716,procesado-images-50.png
worker1,13,1575159562719,1575159562719,1575159562732,procesado-images-51.png
worker1,4,1575159562737,1575159562737,1575159562741,procesado-images-52.png
worker1,12,1575159562754,1575159562754,1575159562766,procesado-images-53.png
worker1,14,1575159562790,1575159562790,1575159562804,procesado-images-54.png
worker1,29,1575159562827,1575159562827,1575159562856,procesado-images-55.png
worker1,24,1575159562862,1575159562862,1575159562886,procesado-images-56.png
worker1,7,1575159562895,1575159562895,1575159562902,procesado-images-57.png
worker1,30,1575159562931,1575159562931,1575159562961,procesado-images-58.png
worker1,29,1575159562970,1575159562970,1575159562999,procesado-images-59.png
worker1,18,1575159563005,1575159563005,1575159563023,procesado-images-60.png
worker1,20,1575159563045,1575159563045,1575159563065,procesado-images-61.png
worker1,5,1575159563088,1575159563088,1575159563093,procesado-images-62.png
worker1,3,1575159563120,1575159563120,1575159563123,procesado-images-63.png
worker1,14,1575159563155,1575159563155,1575159563169,procesado-images-64.png
worker1,3,1575159563190,1575159563190,1575159563193,procesado-images-65.png
worker1,13,1575159563224,1575159563224,1575159563237,procesado-images-66.png
worker1,6,1575159563260,1575159563260,1575159563266,procesado-images-67.png
worker1,9,1575159563295,1575159563295,1575159563304,procesado-images-68.png
worker1,14,1575159563335,1575159563335,1575159563349,procesado-images-69.png
worker1,9,1575159563374,1575159563374,1575159563383,procesado-images-70.png
worker1,68,1575159563412,1575159563412,1575159563480,procesado-images-71.png
worker1,24,1575159563488,1575159563488,1575159563512,procesado-images-72.png
worker1,26,1575159563518,1575159563518,1575159563544,procesado-images-73.png
worker1,16,1575159563548,1575159563548,1575159563564,procesado-images-74.png
worker1,23,1575159563583,1575159563583,1575159563606,procesado-images-75.png
worker1,50,1575159563657,1575159563657,1575159563707,procesado-images-77.png
worker1,12,1575159563710,1575159563710,1575159563722,procesado-images-78.png
worker1,21,1575159563730,1575159563730,1575159563751,procesado-images-79.png
worker2,33,1575159563711,1575159563711,1575159563744,procesado-images-76.png
worker1,17,1575159563767,1575159563767,1575159563784,procesado-images-80.png
worker2,8,1575159563802,1575159563802,1575159563810,procesado-images-81.png
worker1,12,1575159563839,1575159563839,1575159563851,procesado-images-82.png
worker2,8,1575159563874,1575159563874,1575159563882,procesado-images-83.png
worker1,21,1575159563910,1575159563910,1575159563931,procesado-images-84.png
worker2,26,1575159563953,1575159563953,1575159563979,procesado-images-85.png
worker1,16,1575159563991,1575159563991,1575159564007,procesado-images-86.png
worker2,19,1575159564031,1575159564031,1575159564050,procesado-images-87.png
worker1,28,1575159564071,1575159564071,1575159564099,procesado-images-88.png
worker2,23,1575159564112,1575159564112,1575159564135,procesado-images-89.png
worker1,13,1575159564149,1575159564149,1575159564162,procesado-images-90.png
worker2,15,1575159564191,1575159564191,1575159564206,procesado-images-91.png
worker1,10,1575159564234,1575159564234,1575159564244,procesado-images-92.png
worker2,27,1575159564276,1575159564276,1575159564303,procesado-images-93.png
worker1,11,1575159564320,1575159564320,1575159564331,procesado-images-94.png
worker2,24,1575159564359,1575159564359,1575159564383,procesado-images-95.png
worker1,27,1575159564393,1575159564393,1575159564420,procesado-images-96.png
worker2,24,1575159564432,1575159564432,1575159564456,procesado-images-97.png
